age,income_lakh,credit_score,loan_amount_lakh,existing_loans,approved,debt_burden,loan_to_income
38.0,12.62,618.0,4.04,3.0,1,0.2377179080824089,0.3201267828843106
51.0,20.24,818.0,29.91,1.0,1,0.049407114624505935,1.4777667984189724
46.0,2.27,639.0,12.73,1.0,0,0.44052863436123346,5.607929515418502
48.0,16.28,804.0,27.56,1.0,1,0.06142506142506142,1.6928746928746927
63.0,3.66,606.0,9.43,4.0,0,1.0928961748633879,2.576502732240437
36.0,5.89,584.0,15.86,2.0,0,0.33955857385398985,2.692699490662139
63.0,6.59,688.0,17.8,3.0,0,0.4552352048558422,2.701062215477997
46.0,2.98,680.0,20.62,4.0,0,1.342281879194631,6.919463087248323
31.0,2.5,738.0,4.81,1.0,1,0.4,1.924
55.0,9.73,579.0,24.69,0.0,0,0.0,2.537512846865365
63.0,24.67,761.0,24.8,0.0,1,0.0,1.005269558167815
33.0,14.99,518.0,5.37,2.0,1,0.133422281521014,0.35823882588392264
24.0,16.91,745.0,7.58,4.0,1,0.23654642223536368,0.4482554701360142
28.0,9.38,811.0,28.54,1.0,0,0.10660980810234541,3.042643923240938
27.0,8.8,783.0,10.04,3.0,1,0.3409090909090909,1.1409090909090907
62.0,16.85,467.0,13.22,1.0,1,0.05934718100890207,0.7845697329376854
51.0,14.99,527.0,16.68,2.0,1,0.133422281521014,1.1127418278852568
33.0,23.03,599.0,10.75,1.0,1,0.04342162396873643,0.46678245766391663
28.0,11.8,679.0,18.2,0.0,1,0.0,1.542372881355932
30.0,20.26,476.0,24.17,4.0,1,0.19743336623889435,1.1929911154985193
40.0,24.08,608.0,3.5,2.0,1,0.08305647840531562,0.14534883720930233
42.0,15.86,503.0,14.5,0.0,1,0.0,0.914249684741488
43.0,21.97,731.0,9.06,4.0,1,0.18206645425580337,0.4123805188893947
23.0,20.0,649.0,3.93,2.0,1,0.1,0.1965
41.0,24.38,665.0,12.15,0.0,1,0.0,0.4983593109105825
45.0,18.67,755.0,26.42,4.0,1,0.2142474558114622,1.415104445634708
57.0,22.19,565.0,26.71,3.0,1,0.135196034249662,1.2036953582694907
28.0,16.43,484.0,9.82,0.0,1,0.0,0.5976871576384662
48.0,8.69,836.0,28.2,3.0,0,0.34522439585730724,3.2451093210586883
28.0,6.91,487.0,26.28,2.0,0,0.2894356005788712,3.8031837916063678
47.0,9.48,665.0,10.46,3.0,1,0.3164556962025316,1.1033755274261603
40.0,17.13,663.0,23.3,3.0,1,0.17513134851138354,1.3601868067717455
62.0,17.13,678.0,7.3,1.0,1,0.05837711617046118,0.4261529480443666
58.0,15.87,662.0,26.8,0.0,1,0.0,1.6887208569628231
62.0,13.765,643.0,5.47,1.0,1,0.0726480203414457,0.39738467126770793
41.0,23.9,473.0,23.13,2.0,1,0.08368200836820085,0.9677824267782427
40.0,14.74,643.0,16.04,1.0,1,0.06784260515603799,1.0881953867028493
26.0,18.48,711.0,17.99,4.0,1,0.21645021645021645,0.9734848484848484
32.0,11.22,684.0,21.62,2.0,0,0.17825311942959002,1.9269162210338682
52.0,22.92,847.0,20.78,1.0,1,0.04363001745200698,0.9066317626527051
43.0,5.11,527.0,28.2,4.0,0,0.7827788649706457,5.518590998043052
48.0,6.41,540.0,19.51,4.0,0,0.62402496099844,3.043681747269891
41.0,12.36,525.0,13.18,4.0,1,0.3236245954692557,1.0663430420711975
47.0,12.38,807.0,14.61,3.0,1,0.24232633279483035,1.1801292407108237
42.0,2.59,648.0,3.29,0.0,1,0.0,1.2702702702702704
40.0,22.83,845.0,12.1,1.0,1,0.043802014892685065,0.5300043802014893
24.0,22.98,551.0,8.03,0.0,1,0.0,0.3494342906875544
43.0,11.01,834.0,19.46,2.0,1,0.18165304268846502,1.7674841053587649
63.0,15.2,830.0,12.79,0.0,1,0.0,0.8414473684210526
52.0,20.39,595.0,11.33,0.0,1,0.0,0.5556645414418833
38.0,15.24,708.0,19.37,1.0,1,0.06561679790026247,1.270997375328084
50.0,7.85,531.0,15.86,3.0,0,0.3821656050955414,2.0203821656050955
23.0,4.12,680.0,7.53,4.0,0,0.970873786407767,1.8276699029126213
40.0,20.8,699.0,18.07,4.0,1,0.1923076923076923,0.86875
55.0,24.64,825.0,9.93,1.0,1,0.040584415584415584,0.4030032467532467
42.0,20.51,680.0,10.26,3.0,1,0.1462701121404193,0.500243783520234
57.0,1.71,748.0,17.55,0.0,0,0.0,10.263157894736842
49.0,7.47,820.0,20.99,2.0,0,0.2677376171352075,2.8099062918340025
25.0,16.96,698.0,16.08,2.0,1,0.11792452830188678,0.9481132075471697
29.0,3.2,545.0,28.13,3.0,0,0.9375,8.790624999999999
42.0,20.0,783.0,4.84,3.0,1,0.15,0.242
63.0,16.53,617.0,4.61,2.0,1,0.12099213551119177,0.278886872353297
52.0,4.73,797.0,24.74,2.0,0,0.4228329809725158,5.23044397463002
61.0,16.12,454.0,11.99,4.0,1,0.24813895781637715,0.7437965260545906
43.0,20.18,665.0,26.56,2.0,1,0.09910802775024777,1.3161546085232902
23.0,23.15,827.0,2.24,1.0,1,0.04319654427645789,0.09676025917926567
37.0,13.74,669.0,19.22,2.0,1,0.14556040756914118,1.3988355167394468
50.0,20.62,695.0,1.25,2.0,1,0.09699321047526673,0.0606207565470417
43.0,17.41,838.0,29.23,4.0,1,0.22975301550832855,1.678920160827111
23.0,2.59,539.0,14.53,1.0,0,0.3861003861003861,5.61003861003861
54.0,21.24,626.0,2.54,0.0,1,0.0,0.11958568738229756
28.0,17.94,800.0,6.28,1.0,1,0.05574136008918617,0.35005574136008916
46.0,10.86,832.0,5.77,3.0,1,0.27624309392265195,0.5313075506445673
30.0,17.13,734.0,14.12,4.0,1,0.23350846468184472,0.8242848803269118
41.0,18.53,697.0,5.57,3.0,1,0.16189962223421478,0.3005936319481921
33.0,14.41,638.0,9.74,3.0,1,0.2081887578070784,0.6759195003469812
52.0,1.67,750.0,11.14,1.0,0,0.5988023952095809,6.670658682634731
21.0,8.8,626.0,2.55,0.0,1,0.0,0.28977272727272724
26.0,23.78,552.0,15.86,4.0,1,0.16820857863751051,0.6669470142977292
26.0,3.14,626.0,5.95,4.0,0,1.2738853503184713,1.894904458598726
21.0,18.76,722.0,20.97,0.0,1,0.0,1.1178038379530915
53.0,16.84,653.0,18.17,3.0,1,0.17814726840855108,1.078978622327791
42.0,10.09,465.0,20.85,4.0,0,0.39643211100099107,2.066402378592666
44.0,15.07,777.0,4.61,3.0,1,0.19907100199071,0.30590577305905775
64.0,13.0,634.0,14.16,1.0,1,0.07692307692307693,1.0892307692307692
51.0,10.93,721.0,11.94,3.0,1,0.2744739249771272,1.092406221408966
51.0,15.59,488.0,14.59,4.0,1,0.25657472738935216,0.935856318152662
54.0,14.39,726.0,17.32,3.0,1,0.20847810979847115,1.2036136205698402
47.0,5.03,760.0,10.28,4.0,0,0.7952286282306162,2.043737574552684
50.0,6.36,612.0,27.27,0.0,0,0.0,4.287735849056603
53.0,5.13,525.0,29.32,3.0,0,0.5847953216374269,5.715399610136452
35.0,24.68,474.0,17.65,4.0,1,0.1620745542949757,0.7151539708265802
61.0,1.86,591.0,29.86,4.0,0,2.150537634408602,16.053763440860212
56.0,17.14,604.0,12.13,3.0,1,0.1750291715285881,0.7077012835472579
55.0,15.3,721.0,6.68,3.0,1,0.19607843137254902,0.43660130718954243
52.0,9.27,606.0,20.48,2.0,0,0.21574973031283712,2.2092772384034522
53.0,6.76,662.0,28.98,1.0,0,0.14792899408284024,4.28698224852071
61.0,17.47,518.0,20.21,0.0,1,0.0,1.1568402976531198
52.0,21.2,788.0,23.87,3.0,1,0.14150943396226415,1.1259433962264151
31.0,21.6,799.0,20.12,4.0,1,0.18518518518518517,0.9314814814814815
34.0,2.68,691.0,16.15,4.0,0,1.4925373134328357,6.026119402985073
60.0,15.42,776.0,9.03,2.0,1,0.1297016861219196,0.5856031128404668
43.0,16.46,549.0,20.71,1.0,1,0.060753341433778855,1.2582017010935602
23.0,5.73,759.0,26.95,4.0,0,0.6980802792321117,4.703315881326352
64.0,11.54,820.0,19.04,4.0,1,0.3466204506065858,1.6499133448873484
53.0,21.06,744.0,28.25,1.0,1,0.04748338081671415,1.3414055080721747
29.0,16.93,767.0,10.74,3.0,1,0.1772002362669817,0.6343768458357945
63.0,19.07,708.0,25.71,4.0,1,0.2097535395909806,1.348190875721028
58.0,22.1,581.0,28.92,3.0,1,0.13574660633484162,1.3085972850678733
30.0,19.06,464.0,29.31,2.0,1,0.10493179433368312,1.537775445960126
41.0,10.09,808.0,29.27,1.0,0,0.09910802775024777,2.9008919722497524
36.0,22.64,817.0,1.74,1.0,1,0.044169611307420496,0.07685512367491165
44.0,19.19,805.0,26.08,3.0,1,0.1563314226159458,1.359041167274622
40.0,20.53,748.0,19.04,1.0,1,0.04870920603994155,0.927423283000487
60.0,17.15,529.0,14.35,2.0,1,0.11661807580174928,0.8367346938775511
31.0,5.63,474.0,12.35,2.0,0,0.3552397868561279,2.19360568383659
22.0,15.19,458.0,4.93,3.0,1,0.19749835418038184,0.3245556287030941
56.0,7.38,502.0,9.38,0.0,1,0.0,1.2710027100271004
59.0,3.11,802.0,25.75,1.0,0,0.3215434083601286,8.279742765273312
62.0,3.53,515.0,9.86,0.0,0,0.0,2.7932011331444757
54.0,17.03,704.0,10.35,2.0,1,0.11743981209630064,0.6077510275983558
24.0,16.85,556.0,15.64,0.0,1,0.0,0.9281899109792284
31.0,18.33,594.0,12.66,0.0,1,0.0,0.6906710310965631
28.0,18.81,721.0,18.09,4.0,1,0.21265284423179162,0.9617224880382775
50.0,8.35,764.0,18.87,0.0,1,0.0,2.2598802395209585
64.0,8.6,834.0,27.84,2.0,0,0.23255813953488372,3.2372093023255815
45.0,16.5,481.0,15.56,3.0,1,0.18181818181818182,0.9430303030303031
22.0,10.06,660.0,27.85,3.0,0,0.2982107355864811,2.768389662027833
47.0,6.23,813.0,16.59,0.0,1,0.0,2.6629213483146064
41.0,23.25,559.0,25.33,1.0,1,0.043010752688172046,1.0894623655913978
36.0,4.51,570.0,25.14,3.0,0,0.6651884700665189,5.574279379157429
30.0,22.44,466.0,8.46,0.0,1,0.0,0.3770053475935829
50.0,12.46,453.0,5.76,2.0,1,0.16051364365971107,0.46227929373996784
53.0,24.66,597.0,8.47,1.0,1,0.040551500405515,0.3434712084347121
31.0,18.76,609.0,9.25,4.0,1,0.21321961620469082,0.4930703624733475
26.0,5.19,807.0,8.29,0.0,1,0.0,1.5973025048169553
32.0,16.65,555.0,24.26,2.0,1,0.12012012012012013,1.4570570570570573
47.0,9.37,643.0,21.74,2.0,0,0.21344717182497333,2.32017075773746
53.0,4.17,458.0,3.84,0.0,1,0.0,0.9208633093525179
57.0,6.46,692.0,17.29,2.0,0,0.30959752321981426,2.676470588235294
34.0,24.77,700.0,6.35,4.0,1,0.16148566814695195,0.2563584981832862
29.0,14.51,545.0,23.13,2.0,1,0.13783597518952448,1.5940730530668503
35.0,15.2,490.0,2.97,4.0,1,0.2631578947368421,0.1953947368421053
41.0,10.16,609.0,14.89,2.0,1,0.19685039370078738,1.4655511811023623
36.0,20.46,491.0,20.02,1.0,1,0.04887585532746823,0.9784946236559139
52.0,13.97,547.0,3.26,1.0,1,0.07158196134574087,0.2333571939871152
43.0,10.85,767.0,10.62,2.0,1,0.18433179723502305,0.9788018433179723
57.0,13.25,787.0,18.84,2.0,1,0.1509433962264151,1.4218867924528302
40.0,9.17,752.0,24.45,0.0,0,0.0,2.6663031624863684
37.0,17.82,603.0,14.25,0.0,1,0.0,0.7996632996632996
27.0,8.32,652.0,29.64,1.0,0,0.12019230769230768,3.5625
64.0,24.92,643.0,27.51,3.0,1,0.1203852327447833,1.103932584269663
29.0,20.49,621.0,21.19,2.0,1,0.09760858955588092,1.0341630063445584
59.0,20.07,643.0,29.73,0.0,1,0.0,1.4813153961136023
53.0,21.28,777.0,10.35,0.0,1,0.0,0.4863721804511278
30.0,4.81,831.0,5.45,0.0,1,0.0,1.1330561330561333
42.0,3.95,691.0,17.54,1.0,0,0.2531645569620253,4.440506329113924
32.0,7.03,656.0,13.99,2.0,0,0.28449502133712656,1.9900426742532005
64.0,24.17,708.0,26.01,1.0,1,0.04137360364087712,1.076127430699214
46.0,10.07,493.0,19.33,1.0,0,0.09930486593843098,1.9195630585898706
64.0,3.07,653.0,11.84,4.0,0,1.3029315960912053,3.8566775244299674
21.0,8.33,831.0,25.19,0.0,0,0.0,3.0240096038415367
64.0,6.58,845.0,21.91,2.0,0,0.303951367781155,3.3297872340425534
53.0,19.67,801.0,24.53,2.0,1,0.10167768174885612,1.2470767666497202
24.0,17.33,748.0,25.3,0.0,1,0.0,1.4598961338718985
64.0,12.29,586.0,13.04,1.0,1,0.08136696501220506,1.0610252237591538
25.0,9.01,841.0,19.01,4.0,0,0.4439511653718091,2.109877913429523
41.0,13.765,731.0,19.68,4.0,0,0.2905920813657828,1.4297130403196512
46.0,12.51,838.0,19.44,3.0,1,0.23980815347721823,1.5539568345323742
41.0,13.79,824.0,5.67,3.0,1,0.21754894851341552,0.41116751269035534
29.0,8.23,497.0,24.38,2.0,0,0.24301336573511542,2.962332928311057
62.0,19.03,799.0,24.43,1.0,1,0.05254860746190226,1.2837624802942722
50.0,7.94,752.0,26.46,2.0,0,0.2518891687657431,3.3324937027707806
49.0,22.94,537.0,21.91,0.0,1,0.0,0.9551002615518744
45.0,18.27,818.0,23.58,4.0,1,0.21893814997263272,1.29064039408867
38.0,24.6,618.0,4.74,3.0,1,0.12195121951219512,0.1926829268292683
61.0,10.69,526.0,2.19,2.0,1,0.1870907390084191,0.2048643592142189
44.0,24.24,514.0,26.21,1.0,1,0.041254125412541254,1.0812706270627064
31.0,16.82,592.0,21.22,2.0,1,0.11890606420927467,1.2615933412604041
53.0,22.55,738.0,14.95,2.0,1,0.08869179600886917,0.6629711751662971
29.0,4.85,473.0,9.91,4.0,0,0.8247422680412372,2.0432989690721652
40.0,4.97,635.0,25.36,1.0,0,0.2012072434607646,5.1026156941649905
35.0,22.6,817.0,4.75,4.0,1,0.17699115044247787,0.21017699115044247
63.0,22.55,763.0,29.67,2.0,1,0.08869179600886917,1.3157427937915742
61.0,24.58,475.0,14.87,4.0,1,0.1627339300244101,0.6049633848657445
50.0,21.89,696.0,4.04,0.0,1,0.0,0.1845591594335313
58.0,5.95,783.0,27.8,4.0,0,0.6722689075630252,4.6722689075630255
31.0,21.79,515.0,12.87,4.0,1,0.18357044515832951,0.5906379072969252
43.0,17.69,631.0,19.45,0.0,1,0.0,1.0994912379875634
47.0,2.81,677.0,27.16,0.0,0,0.0,9.665480427046264
33.0,11.23,667.0,22.55,2.0,0,0.17809439002671415,2.008014247551202
42.0,18.84,694.0,9.89,1.0,1,0.05307855626326964,0.5249469214437368
45.0,16.84,738.0,15.41,0.0,1,0.0,0.915083135391924
36.0,8.65,792.0,14.63,4.0,0,0.4624277456647399,1.6913294797687861
50.0,14.03,569.0,2.29,0.0,1,0.0,0.1632216678545973
24.0,5.97,487.0,4.13,4.0,0,0.6700167504187605,0.6917922948073701
49.0,7.26,537.0,9.7,1.0,1,0.13774104683195593,1.3360881542699723
42.0,11.43,568.0,11.57,0.0,1,0.0,1.0122484689413824
35.0,18.15,455.0,19.04,3.0,1,0.1652892561983471,1.0490358126721764
31.0,10.05,558.0,3.01,4.0,1,0.3980099502487562,0.299502487562189
40.0,4.57,719.0,16.26,1.0,0,0.2188183807439825,3.5579868708971554
62.0,24.83,563.0,15.55,1.0,1,0.04027386226339106,0.6262585581957311
61.0,16.1,666.0,24.52,4.0,1,0.24844720496894407,1.5229813664596272
40.0,17.53,601.0,27.73,4.0,0,0.22818026240730174,1.5818596691386195
25.0,21.08,668.0,15.03,0.0,1,0.0,0.7129981024667932
31.0,1.6,473.0,19.87,0.0,0,0.0,12.41875
62.0,9.65,750.0,15.03,3.0,1,0.31088082901554404,1.5575129533678755
28.0,5.29,565.0,22.75,3.0,0,0.5671077504725898,4.300567107750473
29.0,18.42,499.0,14.64,3.0,1,0.16286644951140064,0.7947882736156351
30.0,5.91,452.0,21.43,2.0,0,0.338409475465313,3.626057529610829
43.0,12.42,595.0,28.35,1.0,0,0.08051529790660225,2.282608695652174
39.0,7.14,663.0,14.92,1.0,0,0.1400560224089636,2.089635854341737
63.0,5.93,566.0,17.12,0.0,0,0.0,2.8870151770657677
37.0,6.69,489.0,15.1,1.0,0,0.14947683109118085,2.257100149476831
56.0,14.18,562.0,2.18,2.0,1,0.14104372355430184,0.153737658674189
56.0,8.98,475.0,22.28,2.0,0,0.22271714922048996,2.4810690423162582
43.0,16.46,769.0,5.15,1.0,1,0.060753341433778855,0.3128797083839611
44.0,15.82,655.0,14.77,4.0,1,0.2528445006321112,0.9336283185840708
33.0,9.94,451.0,4.04,4.0,1,0.4024144869215292,0.40643863179074446
26.0,9.6,814.0,12.06,0.0,1,0.0,1.25625
55.0,9.0,695.0,11.31,2.0,1,0.2222222222222222,1.2566666666666668
48.0,12.63,657.0,28.79,1.0,0,0.0791765637371338,2.279493269992082
61.0,9.29,462.0,20.74,2.0,0,0.21528525296017226,2.232508073196986
53.0,8.19,781.0,28.83,3.0,0,0.36630036630036633,3.52014652014652
29.0,18.35,720.0,4.06,0.0,1,0.0,0.22125340599455037
64.0,10.71,552.0,5.01,4.0,1,0.37348272642390284,0.4677871148459383
55.0,14.77,459.0,21.56,1.0,1,0.06770480704129993,1.4597156398104265
64.0,3.66,709.0,20.83,2.0,0,0.5464480874316939,5.691256830601092
31.0,7.56,640.0,25.16,2.0,0,0.2645502645502646,3.3280423280423284
50.0,14.47,797.0,15.86,4.0,1,0.27643400138217,1.096060815480304
42.0,12.23,673.0,19.29,3.0,1,0.24529844644317253,1.5772690106295992
41.0,19.71,462.0,9.2,1.0,1,0.050735667174023336,0.46676813800101463
29.0,9.46,833.0,16.0,4.0,0,0.4228329809725158,1.6913319238900633
25.0,15.53,452.0,11.48,4.0,1,0.25756600128783,0.7392144236960722
28.0,18.27,674.0,28.14,4.0,1,0.21893814997263272,1.5402298850574714
32.0,16.45,729.0,27.63,3.0,1,0.182370820668693,1.6796352583586627
29.0,21.8,834.0,23.57,1.0,1,0.04587155963302752,1.0811926605504587
22.0,5.12,458.0,4.65,3.0,0,0.5859375,0.908203125
43.0,20.77,740.0,28.56,4.0,1,0.19258545979778527,1.3750601829561868
44.0,24.98,513.0,18.55,1.0,1,0.040032025620496396,0.7425940752602082
35.0,12.47,579.0,22.42,4.0,0,0.32076984763432237,1.7979149959903769
32.0,6.28,812.0,23.46,1.0,0,0.1592356687898089,3.7356687898089174
21.0,19.42,741.0,24.28,4.0,1,0.20597322348094746,1.250257466529351
30.0,20.16,615.0,13.58,4.0,1,0.1984126984126984,0.6736111111111112
44.0,9.17,480.0,6.29,1.0,1,0.10905125408942203,0.6859323882224646
57.0,4.48,679.0,16.48,4.0,0,0.8928571428571428,3.6785714285714284
46.0,12.22,490.0,4.64,0.0,1,0.0,0.3797054009819967
32.0,20.26,704.0,25.13,3.0,1,0.14807502467917077,1.2403751233958538
46.0,22.1,524.0,27.37,1.0,1,0.04524886877828054,1.2384615384615385
33.0,7.24,815.0,12.4,1.0,1,0.13812154696132597,1.712707182320442
43.0,10.69,643.0,15.9,1.0,1,0.09354536950420955,1.4873713751169317
45.0,14.17,672.0,13.99,3.0,1,0.2117148906139732,0.9872971065631616
24.0,22.18,658.0,10.14,4.0,1,0.18034265103697025,0.4571686203787196
48.0,17.0,612.0,11.72,2.0,1,0.11764705882352941,0.6894117647058824
59.0,3.48,606.0,5.32,4.0,0,1.1494252873563218,1.528735632183908
35.0,9.49,845.0,25.24,0.0,0,0.0,2.6596417281348788
52.0,11.15,590.0,7.81,2.0,1,0.17937219730941703,0.7004484304932734
41.0,4.66,850.0,21.42,0.0,0,0.0,4.5965665236051505
43.0,5.13,778.0,4.81,0.0,1,0.0,0.9376218323586744
28.0,17.81,624.0,3.8,1.0,1,0.05614823133071309,0.2133632790567097
63.0,4.03,721.0,18.21,1.0,0,0.24813895781637715,4.518610421836228
50.0,6.18,506.0,5.67,3.0,0,0.4854368932038835,0.9174757281553398
64.0,7.13,552.0,12.13,2.0,0,0.2805049088359046,1.7012622720897617
35.0,22.7,693.0,11.74,1.0,1,0.04405286343612335,0.5171806167400881
25.0,21.72,827.0,13.64,1.0,1,0.04604051565377532,0.6279926335174955
34.0,6.02,705.0,12.63,1.0,0,0.16611295681063123,2.098006644518273
28.0,12.38,493.0,23.08,2.0,0,0.16155088852988692,1.8642972536348947
24.0,22.95,831.0,24.4,2.0,1,0.08714596949891068,1.0631808278867103
61.0,17.8,704.0,29.84,0.0,1,0.0,1.6764044943820224
43.0,19.11,496.0,15.86,4.0,1,0.20931449502878074,0.8299319727891157
39.0,17.59,755.0,16.36,0.0,1,0.0,0.9300739056281978
24.0,10.22,662.0,3.88,4.0,1,0.3913894324853229,0.3796477495107632
46.0,10.5,570.0,12.13,2.0,1,0.19047619047619047,1.1552380952380954
22.0,19.72,841.0,17.39,4.0,1,0.20283975659229211,0.8818458417849899
37.0,12.32,772.0,5.37,3.0,1,0.2435064935064935,0.43587662337662336
57.0,17.87,721.0,13.56,3.0,1,0.16787912702853944,0.7588136541689983
36.0,19.47,560.0,15.14,4.0,1,0.20544427324088343,0.7776065742167437
37.0,3.93,646.0,4.02,3.0,0,0.7633587786259541,1.0229007633587786
44.0,7.3,487.0,21.85,3.0,0,0.4109589041095891,2.993150684931507
27.0,9.15,830.0,14.77,3.0,1,0.32786885245901637,1.6142076502732239
41.0,13.68,591.0,24.1,0.0,1,0.0,1.7616959064327486
25.0,21.45,783.0,28.85,3.0,1,0.13986013986013987,1.344988344988345
52.0,6.07,800.0,10.97,3.0,0,0.4942339373970346,1.8072487644151565
25.0,20.77,806.0,25.83,0.0,1,0.0,1.2436206066441984
56.0,7.74,458.0,17.57,2.0,0,0.25839793281653745,2.2700258397932815
51.0,8.38,500.0,9.93,2.0,1,0.2386634844868735,1.1849642004773269
42.0,21.73,791.0,27.06,3.0,1,0.13805798435342845,1.2452830188679245
49.0,2.14,557.0,21.91,2.0,0,0.9345794392523364,10.238317757009344
36.0,14.45,659.0,8.05,4.0,1,0.2768166089965398,0.5570934256055364
57.0,8.85,720.0,10.54,2.0,1,0.22598870056497175,1.190960451977401
28.0,16.68,508.0,15.86,4.0,1,0.23980815347721823,0.9508393285371702
46.0,10.03,699.0,16.66,4.0,0,0.39880358923230314,1.6610169491525424
21.0,9.94,805.0,20.38,3.0,0,0.3018108651911469,2.050301810865191
28.0,17.18,799.0,4.42,4.0,1,0.23282887077997672,0.2572759022118743
58.0,19.35,669.0,11.23,0.0,1,0.0,0.5803617571059432
50.0,8.9,710.0,12.81,0.0,1,0.0,1.439325842696629
47.0,19.12,506.0,23.31,3.0,1,0.15690376569037656,1.2191422594142258
62.0,7.82,819.0,28.85,1.0,0,0.1278772378516624,3.6892583120204603
37.0,21.5,810.0,17.01,2.0,1,0.09302325581395349,0.7911627906976745
35.0,11.74,843.0,21.43,1.0,1,0.08517887563884156,1.8253833049403747
55.0,11.39,836.0,19.43,2.0,1,0.17559262510974538,1.7058823529411764
56.0,15.71,641.0,8.67,0.0,1,0.0,0.5518777848504137
56.0,20.5,680.0,27.57,2.0,1,0.0975609756097561,1.344878048780488
62.0,23.82,768.0,27.29,1.0,1,0.041981528127623846,1.1456759026028547
38.0,23.7,738.0,20.56,4.0,1,0.16877637130801687,0.8675105485232067
36.0,13.06,581.0,21.91,1.0,1,0.07656967840735068,1.6776416539050536
42.0,8.61,744.0,28.93,4.0,0,0.4645760743321719,3.3600464576074334
54.0,16.75,517.0,29.86,2.0,0,0.11940298507462686,1.7826865671641792
58.0,6.66,767.0,17.61,3.0,0,0.45045045045045046,2.644144144144144
50.0,10.5,667.0,29.31,4.0,0,0.38095238095238093,2.7914285714285714
41.0,17.4,825.0,29.88,0.0,1,0.0,1.717241379310345
45.0,7.23,779.0,18.59,3.0,0,0.41493775933609955,2.5712309820193635
52.0,6.33,487.0,13.14,2.0,0,0.315955766192733,2.075829383886256
38.0,15.98,519.0,9.4,3.0,1,0.18773466833541927,0.5882352941176471
32.0,17.9,834.0,25.39,4.0,1,0.223463687150838,1.4184357541899444
63.0,7.26,510.0,25.34,2.0,0,0.27548209366391185,3.4903581267217634
54.0,5.25,552.0,3.62,2.0,1,0.38095238095238093,0.6895238095238095
48.0,20.62,584.0,18.9,0.0,1,0.0,0.9165858389912706
41.0,24.6,679.0,23.65,4.0,1,0.16260162601626016,0.9613821138211381
56.0,14.18,697.0,14.42,4.0,1,0.2820874471086037,1.0169252468265162
26.0,20.15,498.0,5.86,3.0,1,0.14888337468982632,0.2908188585607941
41.0,2.71,647.0,5.47,0.0,1,0.0,2.018450184501845
26.0,18.32,483.0,6.01,1.0,1,0.05458515283842795,0.32805676855895194
39.0,19.57,525.0,3.97,4.0,1,0.20439448134900357,0.20286152273888605
63.0,6.19,635.0,10.17,0.0,1,0.0,1.6429725363489498
63.0,11.57,488.0,15.89,1.0,1,0.08643042350907519,1.3733794295592048
33.0,21.27,521.0,6.03,3.0,1,0.14104372355430184,0.2834978843441467
39.0,14.13,559.0,29.69,1.0,0,0.07077140835102619,2.1012031139419673
42.0,4.76,459.0,18.5,2.0,0,0.42016806722689076,3.8865546218487395
32.0,23.62,597.0,15.44,0.0,1,0.0,0.6536833192209991
43.0,23.81,537.0,29.15,3.0,1,0.12599748005039899,1.2242755144897102
44.0,15.56,457.0,2.43,3.0,1,0.1928020565552699,0.15616966580976865
61.0,9.3,542.0,18.82,2.0,0,0.2150537634408602,2.0236559139784944
30.0,24.39,638.0,18.89,4.0,1,0.16400164001640016,0.7744977449774498
53.0,18.4,812.0,13.27,1.0,1,0.05434782608695653,0.7211956521739131
21.0,23.34,733.0,25.98,0.0,1,0.0,1.1131105398457584
31.0,14.5,504.0,3.35,3.0,1,0.20689655172413793,0.2310344827586207
64.0,20.94,750.0,1.14,4.0,1,0.19102196752626552,0.05444126074498567
28.0,16.43,498.0,15.93,0.0,1,0.0,0.9695678636640293
60.0,19.07,571.0,18.53,2.0,1,0.1048767697954903,0.9716832721552177
60.0,10.51,542.0,15.68,2.0,1,0.19029495718363465,1.4919124643196955
62.0,11.65,741.0,5.39,3.0,1,0.2575107296137339,0.46266094420600856
33.0,24.78,643.0,23.0,1.0,1,0.04035512510088781,0.9281678773204196
44.0,21.94,658.0,21.27,0.0,1,0.0,0.9694621695533272
41.0,2.51,683.0,19.49,1.0,0,0.39840637450199207,7.764940239043825
44.0,8.36,534.0,2.27,0.0,1,0.0,0.2715311004784689
40.0,18.39,568.0,12.74,0.0,1,0.0,0.6927678085916259
53.0,6.3,634.0,25.88,4.0,0,0.6349206349206349,4.1079365079365076
59.0,14.89,594.0,21.57,0.0,1,0.0,1.4486232370718604
62.0,15.23,557.0,1.95,1.0,1,0.06565988181221273,0.12803676953381482
42.0,16.44,715.0,4.6,0.0,1,0.0,0.27980535279805346
29.0,3.29,546.0,4.2,1.0,0,0.303951367781155,1.2765957446808511
30.0,22.97,568.0,2.72,2.0,1,0.087070091423596,0.11841532433609056
36.0,4.1,623.0,5.51,3.0,0,0.7317073170731708,1.3439024390243903
37.0,2.84,661.0,9.1,4.0,0,1.4084507042253522,3.204225352112676
31.0,7.3,456.0,25.69,2.0,0,0.273972602739726,3.519178082191781
28.0,8.05,742.0,15.53,3.0,0,0.37267080745341613,1.9291925465838506
48.0,6.33,639.0,22.6,3.0,0,0.47393364928909953,3.5703001579778832
41.0,11.0,769.0,15.01,2.0,1,0.18181818181818182,1.3645454545454545
33.0,13.765,616.0,18.77,2.0,1,0.1452960406828914,1.3636033418089357
47.0,11.7,715.0,25.99,4.0,0,0.3418803418803419,2.2213675213675215
